"","shop_id","model_id","offer_id","binary_ware_md5","category_id","flags_available","local","flags_cpa","binary_price_price","fee","flags_yx_money","fast_delivery","flags_inpost_enable","flags_delivery","flags_any_delivery","flags_post_term","shop_rating","pricelevel","cond.main","days_to"
"8956",71538,13340782,"3079262","nj6WTHXwRa2KwP7I-Dryfg",91491,TRUE,TRUE,TRUE,7672.38,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"8957",71538,13343801,"3087926","2qFGHjUQDCiABGdIIMZ-rA",91491,TRUE,TRUE,TRUE,4435.41,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8958",71538,13366246,"3075950","HDCP-VP0eYF4yI1TlmGJ8g",91491,TRUE,TRUE,TRUE,8742.09,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8959",71538,13366938,"3071744","Bw5uFy2HXZSK8OKwOVfV5g",91491,TRUE,TRUE,TRUE,9790.05,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8960",71538,13366938,"3072953","TeGBL9cNZN1vNoghvZ-ejg",91491,TRUE,TRUE,TRUE,10104,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8961",71538,13366938,"3089004","C3acCW8CykNVdQaobAB4nw",91491,TRUE,TRUE,TRUE,9790.05,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8962",71538,13367665,"3045729","ICRTLEJThubV3_TkiQFVkw",91491,TRUE,TRUE,TRUE,3825.86,200,FALSE,NA,FALSE,FALSE,"False","False",5,3,TRUE,NA
"8963",71538,13367668,"3030943","FLHqu99dNwM6ytS0TcfvTw",91491,TRUE,TRUE,TRUE,5172.59,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"8964",71538,13367670,"3044338","xjGSL8AKHs_Sow-BommdeA",91491,TRUE,TRUE,TRUE,7968.46,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"8965",71538,13443705,"3263342","3k41Odzmv5NehdH3gmjrqg",91491,TRUE,TRUE,TRUE,5284.07,200,FALSE,NA,FALSE,FALSE,"False","False",5,3,TRUE,NA
"8966",71538,13443858,"3085585","qmMJSIXnqa5j5MV1XJlU0Q",91491,TRUE,TRUE,TRUE,13510.54,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"8967",71538,13443862,"3074347","4ZOFRemrJvC8v7qs_5TZBg",91491,TRUE,TRUE,TRUE,11608.17,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"8968",71538,13446645,"3072847","k_LLX-d4xD41KlVrl6Vk4w",91491,TRUE,TRUE,TRUE,8280,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"8969",71538,13446645,"3072848","nHEV7cXdy7rlPmjPrVSbMQ",91491,TRUE,TRUE,TRUE,9090.25,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"8970",71538,13467378,"3080094","VttikIlmru03NDX2neVafQ",91491,TRUE,TRUE,TRUE,13293.34,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8971",71538,13467382,"3087620","2ShsVIppw6WoqbFd72K5TA",91491,TRUE,TRUE,TRUE,11714.18,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8972",71538,13467382,"3087621","S8kgbUYFPOrX0mYI6FcXww",91491,TRUE,TRUE,TRUE,11714.18,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8973",71538,13474963,"3098878","cbkmnIyShGATX6z0anx0IQ",91491,TRUE,TRUE,TRUE,3530.7,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"8974",71538,13475011,"3265497","rX2_nb_whxlyp-45OKkBaQ",91491,TRUE,TRUE,TRUE,2397.75,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"8975",71538,13478803,"3081575","F4-dDxIki2eBGqP7NyHgdg",91491,TRUE,TRUE,TRUE,17990,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"8976",71538,13485190,"3087052","MieuRLO80qdgahXI-CApFQ",91491,TRUE,TRUE,TRUE,3432.03,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"8977",71538,13485190,"3087498","3bgqHC2urYIOxgSS4pDt7A",91491,TRUE,TRUE,TRUE,3833.35,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"8978",71538,13485515,"3081952","SLQjm1TNvo_xFS_MBqNnFQ",91491,TRUE,TRUE,TRUE,43109.47,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8979",71538,13485515,"3081953","1dYAZGJbaXhlfUX0PSd8xA",91491,TRUE,TRUE,TRUE,43109.47,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8980",71538,13485515,"3082514","bGr1AbZrtqRrMFRyd_72uw",91491,TRUE,TRUE,TRUE,43109.47,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8981",71538,13485518,"3081420","UHZyNApnpl0Rt_zVneCygw",91491,TRUE,TRUE,TRUE,51485.97,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8982",71538,13485518,"3081421","t4TADK6ZBV7VXb-Zs241Ug",91491,TRUE,TRUE,TRUE,51485.97,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8983",71538,13485518,"3081454","uaxcddXOThfuUvvgWApsPw",91491,TRUE,TRUE,TRUE,53306.04,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8984",71538,13485529,"3259902","Hj-Vh46XPaOUG_XDNVII9A",91491,TRUE,TRUE,TRUE,12201.45,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8985",71538,13485529,"3259905","5Fzw8K3QEU80F93rxbl6gw",91491,TRUE,TRUE,TRUE,12201.45,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8986",71538,13485529,"3263650","RQcJwBl49GEf_gHWTOnTJA",91491,TRUE,TRUE,TRUE,14015.7,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8987",71538,13485529,"3263651","oYrXO4DKkoVZ6vwmCHPO0Q",91491,TRUE,TRUE,TRUE,14015.7,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8988",71538,13486413,"3170276","skYFNhAKvxeXyXVgyZsmuQ",91491,TRUE,TRUE,TRUE,43007.67,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8989",71538,13486413,"3170277","LmYBJYQdTXMvwe3fWdRLow",91491,TRUE,TRUE,TRUE,43007.67,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8990",71538,13486413,"3170278","MZuz6XH4zDev1QKwcowMNw",91491,TRUE,TRUE,TRUE,44822.42,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8991",71538,13486413,"3170279","uXSJTLLwzo7tESjwZeTnMg",91491,TRUE,TRUE,TRUE,43007.67,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8992",71538,13486416,"3151229","VsZwV8g19dybA_gKtwRZng",91491,TRUE,TRUE,TRUE,34407.7,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8993",71538,13486416,"3151230","4o05H09Mh685SaQw0Mo7xg",91491,TRUE,TRUE,TRUE,33437.03,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8994",71538,13486416,"3151231","TH6Y9So1X9wP3BTtFqEiYg",91491,TRUE,TRUE,TRUE,34361.89,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8995",71538,13486416,"3151232","OImXuSKOFo5SN5qW9OvoxA",91491,TRUE,TRUE,TRUE,34361.89,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8996",71538,13486418,"3165090","vSNAaj7ONuWnqcuZNPcVhQ",91491,TRUE,TRUE,TRUE,19300,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8997",71538,13486418,"3165482","rE5CF7wNK15iQ93NzNVHSA",91491,TRUE,TRUE,TRUE,18575.11,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8998",71538,13486418,"3165847","xgyBkbiwa0chl3eJ-GCI7g",91491,TRUE,TRUE,TRUE,18266.07,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"8999",71538,13486418,"3166913","lOwGnqBfVcew3K1c_wUlvw",91491,TRUE,TRUE,TRUE,17332.17,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9000",71538,13486420,"3162020","c524CGU84jPkyQ1ZoKLMKw",91491,TRUE,TRUE,TRUE,11281.32,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"9001",71538,13486420,"3162021","LpfUotUHeUHZTRSNA0jesg",91491,TRUE,TRUE,TRUE,11281.32,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"9002",71538,13488755,"3084151","4cON7P0By2pPrUwpk6XKww",91491,TRUE,TRUE,TRUE,5287.77,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9003",71538,13488755,"3093151","qJGg0muJcpPYfgTdIyJ4Ag",91491,TRUE,TRUE,TRUE,5287.77,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9004",71538,13488755,"3140848","0ZQQPaSgQxzPWF-uecBDag",91491,TRUE,TRUE,TRUE,5287.77,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9005",71538,13521855,"3159500","7hFZYyF7bchr-D8gUA2SEA",91491,TRUE,TRUE,TRUE,35805,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9006",71538,13521855,"3162615","hnullkTL4eJRcfYas5uUsQ",91491,TRUE,TRUE,TRUE,36630,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9007",71538,13521855,"3162616","0dRPDXbneMHYQf3IJDDoWg",91491,TRUE,TRUE,TRUE,36630,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9008",71538,13521855,"3162617","QyCPhPzM67KRXQfdzv6JbA",91491,TRUE,TRUE,TRUE,36850,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9009",71538,13521876,"3170272","e1i0OznJGK1_E6KGXe3lmA",91491,TRUE,TRUE,TRUE,43821.93,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9010",71538,13521876,"3170273","4J7E5gkZHPYiuTCSAS_B_w",91491,TRUE,TRUE,TRUE,45705.73,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9011",71538,13521876,"3170274","wJmTtcQst3nPrHdtBuDasg",91491,TRUE,TRUE,TRUE,43821.93,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9012",71538,13521876,"3170275","_wWx5yALB_O-HB37Zet6pQ",91491,TRUE,TRUE,TRUE,43821.93,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9013",71538,13521946,"3165886","dsJYPe3zQDcSBhphQazcVg",91491,TRUE,TRUE,TRUE,19955.7,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9014",71538,13521946,"3166916","HI6wU0Qkubp7ZYLzvBIZlw",91491,TRUE,TRUE,TRUE,18199.18,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9015",71538,13521946,"3166917","okBHvAqnVsyvlB7_v83fxQ",91491,TRUE,TRUE,TRUE,18199.18,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9016",71538,13527763,"3281224","Lt3qWZiXTSuow-9IWv00KA",91491,TRUE,TRUE,TRUE,15637.36,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9017",71538,13529995,"3080868","gMbV0B8HBFVK8vC_cfPKjA",91491,TRUE,TRUE,TRUE,4708.3,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9018",71538,13529995,"3080869","E2UH55k6O_EOLODtOaFY0Q",91491,TRUE,TRUE,TRUE,4708.3,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9019",71538,13529995,"3080870","XudgCmczU6cB7OWX1zTAMA",91491,TRUE,TRUE,TRUE,4708.3,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9020",71538,13545774,"3059224","JcdWSHn8uNEK0iweYHu-mQ",91491,TRUE,TRUE,TRUE,6470.78,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9021",71538,13548917,"3093154","goH9__qSo-VDoIG75VWmZQ",91491,TRUE,TRUE,TRUE,8793.33,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"9022",71538,13548917,"3093155","Q9nbv5rpdQY47g-_B9ytAQ",91491,TRUE,TRUE,TRUE,8793.33,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"9023",71538,13568581,"3086000","wjwHnPhkuEyRKoLYS2bF5Q",91491,TRUE,TRUE,TRUE,6329.02,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9024",71538,13568581,"3086001","Wnun53ywOtpcFBty9HTrdQ",91491,TRUE,TRUE,TRUE,6329.02,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9025",71538,13568583,"3085999","Su4pLMcIbmOYQ2s8gTGg9A",91491,TRUE,TRUE,TRUE,9367.41,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9026",71538,13568583,"3090406","41QeIwmXL57nvVnwE0d8Gw",91491,TRUE,TRUE,TRUE,9790.05,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9027",71538,13568583,"3093152","wqtgB93r-7iLGtX4qyIHYQ",91491,TRUE,TRUE,TRUE,9790.05,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9028",71538,13573769,"3067446","HIwcqMqA6TRvHfFUz5wSag",91491,TRUE,TRUE,TRUE,3927.87,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9029",71538,13573769,"3074344","HNDrz4-zCepUnbIlCKOuDg",91491,TRUE,TRUE,TRUE,3927.87,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9030",71538,13573769,"3074345","nl9Q7uEVFvSfLHLrRPdLig",91491,TRUE,TRUE,TRUE,3927.87,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9031",71538,13573769,"3257332","o8AmBKbxQ6UXX7juxnf3bw",91491,TRUE,TRUE,TRUE,3565.79,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"9032",71538,13573964,"3145079","GPP4YiMCYmVEBMm0bTWe2w",91491,TRUE,TRUE,TRUE,5380.26,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9033",71538,13573964,"3287697","Zspbv7YaeF41HbqiDIv3BA",91491,TRUE,TRUE,TRUE,5380.26,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9034",71538,13573964,"3287698","JLqaJBprw1Hf9HAtpK6WJA",91491,TRUE,TRUE,TRUE,5380.26,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9035",71538,13573967,"3145078","3GbdtbhcLxz8r5p_jPnzDw",91491,TRUE,TRUE,TRUE,10709.34,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9036",71538,13573967,"3149707","Fu-z6vVtsjygoTmQRxqrWQ",91491,TRUE,TRUE,TRUE,8179.92,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9037",71538,13573967,"3287700","e9UZZ8fATqSPIZ2mHAAdlg",91491,TRUE,TRUE,TRUE,8179.92,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9038",71538,13573972,"3159382","1CJtcZ-2X3AGElhE7Bv_FQ",91491,TRUE,TRUE,TRUE,12462.16,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9039",71538,13573972,"3159383","Lb7XFF3Vh4Oo2DkOSg3xuA",91491,TRUE,TRUE,TRUE,12462.16,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9040",71538,13579073,"3082661","2vQAowWknmE1Oa-2pxkXWQ",91491,TRUE,TRUE,TRUE,11183.63,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9041",71538,13579073,"3083141","GmHk4nkDZ1M7JO6xcRx_vA",91491,TRUE,TRUE,TRUE,11183.63,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9042",71538,13579073,"3083142","Enin6p9PFDpt0n58lzOUjQ",91491,TRUE,TRUE,TRUE,11183.63,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9043",71538,13581762,"3083259","ugKCs8paHDb7KvJL2PBIFA",91491,TRUE,TRUE,TRUE,3465.18,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9044",71538,13581762,"3083260","T5pzEEyauWC_4-_3sfvR3w",91491,TRUE,TRUE,TRUE,3465.18,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9045",71538,13581762,"3164358","bcXvarBV7cmSI8CA6EjwHQ",91491,TRUE,TRUE,TRUE,3465.18,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9046",71538,13581762,"3205149","U9ltu3eSK1HmtMeQvFm9Tw",91491,TRUE,TRUE,TRUE,3465.18,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9047",71538,13584121,"3093219","B5XDh0v-SjDLCl8WGaK7Fw",91491,TRUE,TRUE,TRUE,35727.67,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9048",71538,13584121,"3254956","cNwNF6DYUZMsmpXNkGTXfw",91491,TRUE,TRUE,TRUE,35727.67,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9049",71538,13584123,"3093097","CMzoo3wyRVFScHOjcjytCQ",91491,TRUE,TRUE,TRUE,41900.16,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9050",71538,13584123,"3093237","rJbP6obamr7AyAgNovbcpw",91491,TRUE,TRUE,TRUE,41900.16,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9051",71538,13584123,"3165149","mIv8hHuxh3A_Le8_qI3aqw",91491,TRUE,TRUE,TRUE,41900.16,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9052",71538,13623354,"3078520","s6v5pMxE-1Bhe1RJ_rRLmA",91491,TRUE,TRUE,TRUE,3303.9,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9053",71538,13623488,"3263233","nSW1QyrEbqagTcXglBiUfA",91491,TRUE,TRUE,TRUE,8273.78,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"9054",71538,13623488,"3263234","zsAW6aLTm5FJyrqNVa8y4g",91491,TRUE,TRUE,TRUE,8273.78,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"9055",71538,13623491,"3263231","9BhbxzhSsSGxTCKGEw4HzA",91491,TRUE,TRUE,TRUE,9974.32,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"9056",71538,13623491,"3263232","MRIzznl_MvjjxpFGqABB9w",91491,TRUE,TRUE,TRUE,9974.32,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"9057",71538,13627163,"3225499","gv_sWGn5UtnzK4_evLF0SQ",91491,TRUE,TRUE,TRUE,6990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9058",71538,13627163,"3254642","wjpeQeLIgIe1T_pt9X7Cvw",91491,TRUE,TRUE,TRUE,7352.83,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9059",71538,13737189,"3255029","O1dlzTTl7lr0NUamFxf1sA",91491,TRUE,TRUE,TRUE,4077.13,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"9060",71538,13747871,"3134049","cmzeordySqFsQyE-k7jW2A",91491,TRUE,TRUE,TRUE,14120.85,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9061",71538,13747871,"3134050","HDpTzGzwljMrI-BB1nIeAg",91491,TRUE,TRUE,TRUE,14120.85,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9062",71538,13747871,"3135749","VbUKKZ40gl00Ih0tVCQ3qg",91491,TRUE,TRUE,TRUE,14120.85,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9063",71538,13747914,"3165138","WUIMD8hHtc_b19SagysTSg",91491,TRUE,TRUE,TRUE,15148.17,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9064",71538,13747914,"3168986","JrvYZitnH9O9R0y_Mpt00Q",91491,TRUE,TRUE,TRUE,15260.79,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9065",71538,13747914,"3236286","Ir0ZZgmJg1o2HKhEX3WBDg",91491,TRUE,TRUE,TRUE,15260.79,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9066",71538,13747917,"3164303","uHkwtGMMzSL3UWbEo_f6BA",91491,TRUE,TRUE,TRUE,16728.38,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9067",71538,13747917,"3164304","Gxed1hW8q0_Zze_ThVGyRw",91491,TRUE,TRUE,TRUE,16973.09,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9068",71538,13747917,"3236869","-iWJmvwkV0hGqM54rdsC5g",91491,TRUE,TRUE,TRUE,16728.38,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9069",71538,13747917,"3293009","qrg1f3NJ27yyVhCB2ArO0A",91491,TRUE,TRUE,TRUE,17232.63,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9070",71538,13753150,"3087500","7ujsxUHLdUjCC-qRQ4Ir6w",91491,TRUE,TRUE,TRUE,5876.23,200,FALSE,NA,FALSE,FALSE,"False","False",5,3,TRUE,NA
"9071",71538,13753150,"3087501","avATbmVZfPu0bJd61CbqBw",91491,TRUE,TRUE,TRUE,5876.23,200,FALSE,NA,FALSE,FALSE,"False","False",5,3,TRUE,NA
"9072",71538,13769851,"3162046","ZWu1-vTO9KBy7tQmXNj7fg",91491,TRUE,TRUE,TRUE,27825.14,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9073",71538,13769851,"3162047","iXxTPRjZQWFzZg-xydA_9Q",91491,TRUE,TRUE,TRUE,27825.14,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9074",71538,13769851,"3162494","NF-5gUIYUAwFef7qP5wiPQ",91491,TRUE,TRUE,TRUE,27825.14,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9075",71538,13769852,"3162048","ZNvoqx2YulTSy9SFGpRX2A",91491,TRUE,TRUE,TRUE,30240.78,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9076",71538,13769852,"3164319","MtYYwVYSdOIEQpMVZxrHpQ",91491,TRUE,TRUE,TRUE,31051.94,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9077",71538,13769852,"3254916","T3GnnnnjbKndO0oySc4FxA",91491,TRUE,TRUE,TRUE,31051.94,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9078",71538,13769856,"3154643","PKr57YxzmPSd1-EoD2tt2A",91491,TRUE,TRUE,TRUE,4226.4,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9079",71538,13769856,"3159074","W5cFry2Zd6kyngXI6Tq9yA",91491,TRUE,TRUE,TRUE,4226.4,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9080",71538,13769856,"3164356","Md_hUf8-jc97d9k0B_V90Q",91491,TRUE,TRUE,TRUE,4226.4,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9081",71538,13778007,"3090407","CAcxrZvGtDST4T_nN0X0Mw",91491,TRUE,TRUE,TRUE,19249.17,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9082",71538,13778007,"3092299","oAoohUvlZgBCrCivRdVy2A",91491,TRUE,TRUE,TRUE,18722.03,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9083",71538,13778007,"3092301","ECN4QRYOgoJIyMDFhx-2Rg",91491,TRUE,TRUE,TRUE,18507.22,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9084",71538,13779434,"3147489","QQRJF0NxxZy21cE0ueXvhg",91491,TRUE,TRUE,TRUE,6073.61,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9085",71538,13779434,"3149229","qITcpZaz-JEMhLj1A7TSgA",91491,TRUE,TRUE,TRUE,6046.9,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9086",71538,13779434,"3167148","5t4TK_Va5NDIVhm3jv6jRQ",91491,TRUE,TRUE,TRUE,6087.56,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9087",71538,13779434,"3167149","iO71NKpLUB9WyI4cqhUoRw",91491,TRUE,TRUE,TRUE,6068.17,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9088",71538,13780458,"3090405","2H0hkCA3hdpGDZ_L82nAqQ",91491,TRUE,TRUE,TRUE,4758.82,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"9089",71538,13795567,"3080813","z-2mBIewffA5jitojS80hA",91491,TRUE,TRUE,TRUE,3081.73,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9090",71538,13795567,"3145102","sf_CXXNZVaBRWWJEvs_NLg",91491,TRUE,TRUE,TRUE,3081.73,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9091",71538,13795567,"3159475","rWxPHR4pB1wradFInmKS-w",91491,TRUE,TRUE,TRUE,3180,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"9092",71538,13804120,"3143628","41ECGOBr4oEwpFnXUI1KHA",91491,TRUE,TRUE,TRUE,35204.57,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9093",71538,13804120,"3143629","XpOZDrF-uderKAak4uw-qg",91491,TRUE,TRUE,TRUE,35204.57,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9094",71538,13804121,"3237253","iAL0fDrXVxZKrlsFS-d2JA",91491,TRUE,TRUE,TRUE,13201.94,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9095",71538,13814762,"3136284","3GVzu0UQsK2xuSPK80kcmg",91491,TRUE,TRUE,TRUE,16647.06,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"9096",71538,13831011,"3133954","83TCf0a1PbxSIYnUgRYl_A",91491,TRUE,TRUE,TRUE,13405.2,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
